skateboarding	14	25.53524
jumping	14	12.69677
motorcycle	14	35.33430
displayed	14	5.45086
placed	14	4.53766
oven	14	31.93782
decorated	14	7.77598
takes	14	6.57372
tray	14	12.47731
boat	13	28.36761
walk	13	5.21173
bears	13	48.16206
number	13	3.45626
doing	13	15.00935
ride	13	8.98192
hand	13	3.95145
carrying	12	6.99061
rests	12	9.46160
shot	12	4.05923
dish	12	15.15116
slices	12	17.73306
couch	12	16.59171
served	12	16.57137
skier	12	30.65403
box	11	8.22959
stopped	11	16.92480
flock	11	31.64186
dressed	11	7.75186
cup	11	15.52516
wearing	11	3.76962
gathered	11	7.88291
crowd	11	9.44064
cut	11	11.11160
line	11	3.88073
moving	11	7.51219
skateboarder	11	27.16249
about	10	4.16359
painting	10	9.62026
signs	10	26.88060
kid	10	6.00399
swinging	10	23.16857
going	10	5.73020
counter	10	9.17371
slice	10	18.92098
kite	10	28.76891
cutting	10	12.78675
look	10	2.83938
attached	9	6.29835
waiting	9	5.53350
plates	9	18.52893
have	9	3.04264
display	9	8.68540
players	9	21.09792
talking	9	9.28968
does	9	15.72709
pole	9	16.95899
meal	9	14.63670
surfer	9	42.41608
boys	9	11.07496
stacked	9	10.92086
pan	9	24.91550
clean	8	18.98626
drives	8	17.84781
full	8	3.42449
leaning	8	4.92286
poses	8	8.18011
hotdog	8	77.13205
using	8	6.46633
trying	8	5.85030
traveling	8	14.48888
eats	8	18.67611
microwave	8	48.40789
boats	8	53.78747
pieces	8	9.05813
board	8	6.82632
batter	8	50.36931
engine	8	37.34677
tub	7	45.79424
fly	7	24.23971
travels	7	21.62354
pulling	7	17.39282
fork	7	22.03717
a	7	1.00115
types	7	10.70117
having	7	6.14909
top	7	1.73518
gather	7	12.29332
lot	7	3.85178
contains	7	9.61898
skating	7	25.72916
performs	7	28.08445
plays	7	9.09938
pot	7	18.80637
goes	7	9.90324
graze	7	29.03803
laid	7	30.04173
adult	7	10.76562
corner	7	7.04372
intersection	7	23.22646
phone	7	11.03617
smiling	7	6.20678
tree	7	7.41566
mouse	7	55.31801
touching	6	10.72475
working	6	14.65013
rest	6	8.70333
curled	6	26.19146
sleeping	6	17.88525
cats	6	31.91578
kitten	6	33.34035
preparing	6	10.85588
lights	6	16.62668
lit	6	9.81938
covered	6	4.35000
game	6	11.27590
jetliner	6	69.80799
leans	6	9.60302
made	6	8.54816
plant	6	19.27667
planes	6	49.01110
surrounded	6	3.59910
road	6	5.58828
pulls	6	19.34211
jumps	6	14.34923
food	6	7.31273
pose	6	11.70603
uses	6	10.56452
refrigerator	6	41.16993
hanging	6	5.44320
watching	6	5.25401
field	6	5.96029
male	6	6.31256
resting	6	5.23968
scissors	6	39.39404
hold	6	7.35703
restroom	6	32.54887
book	6	12.41991
cooking	6	23.49537
pitcher	6	49.08260
collection	6	15.91222
tv	6	26.31260
case	5	13.84820
bananas	5	40.82666
pulled	5	14.67225
opened	5	13.51496
painted	5	7.31322
pictured	5	10.14498
toddler	5	22.01340
prepares	5	10.99121
snowboarder	5	40.47400
prepared	5	12.91985
guys	5	7.82809
swings	5	26.74368
reaching	5	9.54578
arranged	5	11.52634
jet	5	45.69917
statue	5	9.92953
lies	5	10.24923
setting	5	3.60536
cross	5	16.55884
baby	5	11.09436
show	5	9.04478
running	5	7.43283
serving	5	12.32186
donuts	5	54.60304
putting	5	9.30495
someone	5	3.53200
hangs	5	12.73670
airliner	5	90.49950
door	5	8.61563
feeding	5	18.35541
brushing	5	86.83768
knife	5	13.43502
bike	5	19.70221
docked	5	86.70044
swimming	5	34.89748
banana	5	26.87597
broccoli	5	56.74865
surfing	5	45.67980
showing	5	3.97602
enjoying	5	7.42396
fruits	5	50.14358
airport	5	43.83297
stove	5	36.71385
ducks	5	71.73483
features	4	10.31717
packed	4	27.55679
variety	4	11.48408
city	4	7.72107
buildings	4	10.50632
drinking	4	11.27862
animals	4	11.52211
skis	4	28.67316
kites	4	55.84570
chairs	4	17.87885
flowers	4	24.74407
held	4	9.54438
go	4	7.13050
watch	4	5.95359
seated	4	9.19530
cart	4	21.29522
spoon	4	21.41027
empty	4	4.31531
gets	4	11.30532
passes	4	15.54479
sculpture	4	12.97532
doughnuts	4	59.58636
controller	4	30.57222
television	4	26.12839
control	4	20.72901
turned	4	11.60619
umbrella	4	20.67499
makes	4	8.58292
topped	4	9.59807
plants	4	11.80475
place	4	8.41527
passing	4	11.51134
's	4	1.89852
floating	4	31.17262
pizzas	4	59.71365
hit	4	21.45555
assortment	4	14.97768
runs	4	12.51682
vegetables	4	21.98965
sticking	4	7.62012
surfboards	4	31.85721
store	4	12.93072
tied	4	21.30445
making	4	6.14298
skateboards	4	23.16752
visible	4	12.03610
glass	4	7.03837
displaying	4	10.80603
sinks	3	44.56832
vehicle	3	10.87082
church	3	65.34851
facing	3	6.74276
make	3	7.01004
crossing	3	11.16598
bow	3	42.49068
girls	3	8.41480
stack	3	12.39653
shaped	3	6.45304
toothbrushes	3	60.43159
beach	3	17.71180
kids	3	7.80943
hits	3	30.69534
mother	3	13.54910
toothbrush	3	59.76395
blue	3	2.43449
animal	3	6.62411
surf	3	25.17247
meat	3	25.78571
blender	3	105.24252
shower	3	49.17926
reflection	3	15.10099
airplanes	3	53.39991
sidewalk	3	7.58299
wall	3	3.71212
trucks	3	28.07820
shop	3	14.76050
family	3	9.43752
type	3	5.88079
towel	3	16.86618
watches	3	6.08665
window	3	6.81316
stuck	3	12.80257
green	3	2.63123
climbing	3	16.19281
boarding	3	12.25907
waits	3	10.55946
fries	3	103.31669
pie	3	25.86969
utensils	3	18.35790
chair	3	7.39946
body	3	10.46810
throwing	3	22.61439
fireplace	3	42.24705
cellphone	3	17.78511
park	3	8.17144
blowing	3	43.86837
containers	3	41.26696
day	3	3.28471
luggage	3	14.88589
bunches	3	120.30566
bottle	3	11.17539
meters	3	108.69048
see	3	5.68063
remote	3	22.36434
appears	3	5.70358
use	3	9.06578
bags	3	14.00404
skiers	3	45.34986
container	3	14.40321
pastry	3	21.23737
machine	3	18.27077
parade	3	46.21861
fruit	3	23.93411
monitor	3	53.26407
officer	3	69.77442
signal	2	48.05292
mounted	2	10.63327
snowboard	2	31.37082
structure	2	10.28349
giving	2	10.82351
umbrellas	2	34.31564
race	2	31.38486
patio	2	25.75272
pants	2	9.55035
performing	2	18.21268
leaves	2	15.02462
talks	2	18.94304
this	2	2.20633
racing	2	33.89687
rider	2	22.73959
station	2	27.35466
hitting	2	22.10252
drink	2	9.53697
photos	2	10.42325
trunk	2	36.30079
catcher	2	55.92484
pasta	2	79.47333
snowboarding	2	40.92058
doughnut	2	31.35505
landscape	2	12.13583
steps	2	16.52187
clocks	2	65.79204
kind	2	6.31064
sailing	2	56.63031
side	2	2.21837
ties	2	46.00607
eaten	2	14.12975
objects	2	16.54571
fenced	2	16.87941
way	2	7.00746
adults	2	10.72490
screen	2	18.91690
surfboard	2	30.39040
potted	2	23.56999
platter	2	22.96653
fridge	2	47.67891
toy	2	6.93355
black	2	2.18168
benches	2	20.93719
lots	2	4.10573
includes	2	13.14304
skateboarders	2	28.86142
sticks	2	11.12815
fence	2	7.90132
silver	2	7.29299
snowboarders	2	65.44143
skies	2	19.61451
carrots	2	33.05429
house	2	5.14679
hands	2	4.76332
shelf	2	11.55948
goats	2	66.65351
open	2	2.89688
seat	2	15.55352
sports	2	13.47061
lunch	2	31.28615
friends	2	13.16415
sliced	2	22.22091
sofa	2	23.38387
cage	2	18.37188
doll	2	23.64759
post	2	17.06370
wrapped	2	14.31866
donut	2	32.92407
throws	2	22.12763
beverage	2	19.42814
oranges	2	82.33956
pass	2	11.78730
bending	2	15.80352
tracks	2	37.91749
pastries	2	35.64915
icing	2	36.23033
beds	2	48.16344
keyboard	2	41.29985
parking	2	11.22309
cars	2	12.85305
hat	2	5.77070
getting	2	4.75717
team	2	21.44507
soup	2	88.09175
inside	2	2.79685
highway	2	27.52898
ocean	2	19.09313
flower	2	19.56144
market	2	56.32959
closed	1	9.69958
wagon	1	86.03735
at	1	1.72406
passengers	1	17.13309
graffiti	1	22.20669
drinks	1	13.84597
persons	1	10.50956
sky	1	13.11897
walls	1	13.76313
toilets	1	53.81901
aircraft	1	38.31213
pushing	1	18.23799
land	1	13.31397
grass	1	6.59613
court	1	31.53012
orange	1	4.12869
salad	1	33.80510
above	1	3.89466
lettuce	1	43.94762
greens	1	27.60853
roses	1	81.40711
two	1	1.53374
front	1	1.59389
red	1	2.69674
back	1	3.37683
frisbee	1	25.82008
catching	1	19.75088
frame	1	13.85207
heads	1	13.71181
images	1	16.48294
relaxing	1	12.97637
cream	1	20.39274
bride	1	102.65302
down	1	2.77789
items	1	8.10843
freezer	1	72.03149
formation	1	113.24714
pasture	1	33.94696
goat	1	51.79321
mirror	1	18.84121
rain	1	33.62890
sail	1	71.28926
staring	1	8.97368
out	1	1.71876
cooked	1	24.91625
busy	1	15.39488
flown	1	73.74928
trees	1	5.45548
cluttered	1	24.44754
garage	1	21.28518
computers	1	60.86773
desktop	1	87.99580
flag	1	14.66426
cargo	1	39.21821
with	1	1.08766
passenger	1	18.45291
carriage	1	113.47410
pointing	1	12.61237
water	1	6.86125
air	1	7.25787
half	1	9.61206
baked	1	21.64501
lamp	1	18.57612
baseball	1	25.83562
trays	1	38.64643
bread	1	15.35445
basket	1	12.47933
bicycle	1	29.35297
vanity	1	46.13513
motorcycles	1	46.15888
flight	1	26.52461
van	1	20.03056
fashioned	1	11.35431
drawn	1	70.11597
put	1	11.49764
skate	1	22.81315
ramp	1	25.92327
apples	1	68.38716
kneeling	1	9.63944
hotdogs	1	64.37429
practicing	1	17.03899
match	1	36.62425
built	1	17.33168
appliances	1	61.69452
bath	1	29.04048
urinals	1	82.29316
houses	1	16.08503
bowls	1	27.91904
habitat	1	27.81546
hillside	1	18.02203
skateboard	1	20.58004
shopping	1	20.25623
suitcases	1	26.74041
attempting	1	11.10724
big	1	2.19716
pillows	1	51.50433
wet	1	17.81537
steep	1	33.78811
bag	1	9.76999
horseback	1	42.04809
young	1	3.01313
surfers	1	42.95237
wind	1	33.73949
ball	1	14.59524
pillow	1	26.24201
cover	1	10.82969
stop	1	19.80494
bull	1	39.39916
there	1	1.51333
pool	1	21.14235
eat	1	8.30282
messy	1	18.11205
onions	1	29.25221
rackets	1	50.12381
pepperoni	1	96.38395
gathering	1	15.83908
ground	1	2.87846
piled	1	15.63299
trick	1	23.29548
bottom	1	9.73927
time	1	8.28860
country	1	20.99508
work	1	12.00671
to	1	1.13505
glasses	1	9.79302
object	1	6.90328
monitors	1	118.39315
dinner	1	18.68074
hole	1	37.93613
petting	1	31.05768
locomotive	1	121.31744
2	1	8.54433
one	1	1.74169
riders	1	25.27107
noodles	1	93.05932
plain	1	18.47535
rack	1	10.22409
teeth	1	72.58582
vases	1	47.83925
dirty	1	17.72005
stall	1	30.15197
scooter	1	42.18365
posted	1	28.75693
ship	1	53.19359
apple	1	31.79070
pipe	1	27.29495
curtains	1	33.73949
reads	1	14.05019
reading	1	9.32232
colorful	1	5.22113
crowded	1	10.78867
moves	1	14.40424
faces	1	16.32988
stick	1	13.09574
puppy	1	33.85747
range	1	41.95877
purple	1	7.10161
jump	1	20.46021
baskets	1	43.18573
bridge	1	23.08850
furniture	1	29.96928
action	1	14.83074
loaded	1	14.58456
siting	1	9.58385
buses	1	34.45512
style	1	5.64560
rows	1	15.25727
ladies	1	11.48453
clouds	1	28.78746
growing	1	70.03456
boards	1	13.36139
purse	1	50.34469
cabinet	1	20.70602
pans	1	37.00745
floors	1	24.15988
bathtub	1	56.66854
night	1	21.30048
workers	1	22.35829
pedestrians	1	22.33792
end	1	4.89987
get	1	7.04450
holder	1	17.83307
in	1	1.04648
colored	1	3.66704
round	1	7.33033
track	1	26.90765
pots	1	38.48741
spread	1	18.22117
says	1	14.24543
mug	1	31.63407
cups	1	19.14277
used	1	7.79058
gold	1	17.79006
runway	1	69.68066
boxes	1	14.07554
kinds	1	15.34591
loading	1	24.07865
while	1	1.94841
sandwiches	1	31.40758
left	1	4.69190
office	1	24.81823
bar	1	13.25834
camera	1	4.41019
dishes	1	21.32402
